id,SRC_STATION_NAME,SRC_STATION_ID,DEST_STATION_NAME,DEST_STATION_ID,OCT_ADT_FARE,OCT_STD_FARE,OCT_JOYYOU_SIXTY_FARE,SINGLE_ADT_FARE,OCT_CON_CHILD_FARE,OCT_CON_ELDERLY_FARE,OCT_CON_PWD_FARE,SINGLE_CON_CHILD_FARE,SINGLE_CON_ELDERLY_FARE
284,Tsim Sha Tsui,3,Sung Wong Toi,92,5.9,3.2,2,6,3.2,2,2,3.5,3.5
285,Tsim Sha Tsui,3,To Kwa Wan,93,5.9,3.2,2,6,3.2,2,2,3.5,3.5
286,Jordan,4,Central,1,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
287,Jordan,4,Admiralty,2,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
288,Jordan,4,Tsim Sha Tsui,3,4.9,3.2,2,5,3.2,2,2,3.5,3.5
289,Jordan,4,Jordan,4,0,0,0,0,0,0,0,0,0
290,Jordan,4,Yau Ma Tei,5,4.9,3.2,2,5,3.2,2,2,3.5,3.5
291,Jordan,4,Mong Kok,6,4.9,3.2,2,5,3.2,2,2,3.5,3.5
292,Jordan,4,Shek Kip Mei,7,5.9,3.2,2,6,3.2,2,2,3.5,3.5
293,Jordan,4,Kowloon Tong,8,7.4,3.7,2,7.5,3.7,2,2,4,4
294,Jordan,4,Lok Fu,9,7.4,3.7,2,7.5,3.7,2,2,4,4
295,Jordan,4,Wong Tai Sin,10,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
296,Jordan,4,Diamond Hill,11,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
297,Jordan,4,Choi Hung,12,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
298,Jordan,4,Kowloon Bay,13,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
299,Jordan,4,Ngau Tau Kok,14,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
300,Jordan,4,Kwun Tong,15,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
301,Jordan,4,Prince Edward,16,5.9,3.2,2,6,3.2,2,2,3.5,3.5
302,Jordan,4,Sham Shui Po,17,5.9,3.2,2,6,3.2,2,2,3.5,3.5
303,Jordan,4,Cheung Sha Wan,18,7.4,3.7,2,7.5,3.7,2,2,4,4
304,Jordan,4,Lai Chi Kok,19,7.4,3.7,2,7.5,3.7,2,2,4,4
305,Jordan,4,Mei Foo,20,9,3.9,2,10.5,3.9,2,2,4,4
306,Jordan,4,Lai King,21,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
307,Jordan,4,Kwai Fong,22,11,4.9,2,13,4.9,2,2,5,5
308,Jordan,4,Kwai Hing,23,11,4.9,2,13,4.9,2,2,5,5
309,Jordan,4,Tai Wo Hau,24,11,4.9,2,13,4.9,2,2,5,5
310,Jordan,4,Tsuen Wan,25,11,4.9,2,13,4.9,2,2,5,5
311,Jordan,4,Sheung Wan,26,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
312,Jordan,4,Wan Chai,27,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
313,Jordan,4,Causeway Bay,28,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
314,Jordan,4,Tin Hau,29,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
315,Jordan,4,Fortress Hill,30,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
316,Jordan,4,North Point,31,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
317,Jordan,4,Quarry Bay,32,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
318,Jordan,4,Tai Koo,33,15.8,7.4,2,16,7.4,2,2,7.5,7.5
319,Jordan,4,Sai Wan Ho,34,15.8,7.4,2,16,7.4,2,2,7.5,7.5
320,Jordan,4,Shau Kei Wan,35,15.8,7.4,2,16,7.4,2,2,7.5,7.5
321,Jordan,4,Heng Fa Chuen,36,15.8,7.4,2,16,7.4,2,2,7.5,7.5
322,Jordan,4,Chai Wan,37,15.8,7.4,2,16,7.4,2,2,7.5,7.5
323,Jordan,4,Lam Tin,38,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
324,Jordan,4,Hong Kong,39,10.6,5.4,2,12.5,5.4,2,2,5.5,5.5
325,Jordan,4,Kowloon,40,4.9,3.2,2,5,3.2,2,2,3.5,3.5
326,Jordan,4,Olympic,41,4.9,3.2,2,5,3.2,2,2,3.5,3.5
327,Jordan,4,Tsing Yi,42,11,4.9,2,13,4.9,2,2,5,5
328,Jordan,4,Tung Chung,43,18.7,9.4,2,21,9.4,2,2,10.5,10.5
329,Jordan,4,Yau Tong,48,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
330,Jordan,4,Tiu Keng Leng,49,11,4.9,2,13,4.9,2,2,5,5
331,Jordan,4,Tseung Kwan O,50,11,4.9,2,13,4.9,2,2,5,5
332,Jordan,4,Hang Hau,51,11,4.9,2,13,4.9,2,2,5,5
333,Jordan,4,Po Lam,52,11,4.9,2,13,4.9,2,2,5,5
334,Jordan,4,Nam Cheong,53,5.9,3.2,2,6,3.2,2,2,3.5,3.5
335,Jordan,4,Sunny Bay,54,15.9,7.7,2,17,7.7,2,2,8,8
336,Jordan,4,Disneyland Resort,55,22.2,11.1,2,25.5,11.1,2,2,13.5,13.5
337,Jordan,4,LOHAS Park,57,11,4.9,2,13,4.9,2,2,5,5
338,Jordan,4,Hung Hom,64,4.9,2.8,2,5,2.8,2,2,3,3
339,Jordan,4,Mong Kok East,65,5.9,3.2,2,6,3.2,2,2,3.5,3.5
340,Jordan,4,Tai Wai,67,10.1,5.1,2,12,5.1,2,2,5.5,5.5
341,Jordan,4,Sha Tin,68,10.1,5.1,2,12,5.1,2,2,5.5,5.5
342,Jordan,4,Fo Tan,69,11,5.6,2,13,5.6,2,2,6,6
343,Jordan,4,Racecourse,70,17.5,9.1,17.5,21.5,9.1,2,2,10.5,10.5
344,Jordan,4,University,71,11,5.6,2,13.5,5.6,2,2,6,6
345,Jordan,4,Tai Po Market,72,13.4,6.9,2,15.5,6.9,2,2,7,7
346,Jordan,4,Tai Wo,73,13.4,6.9,2,15.5,6.9,2,2,7,7
347,Jordan,4,Fanling,74,14.9,7.3,2,16,7.3,2,2,7.5,7.5
348,Jordan,4,Sheung Shui,75,14.9,7.3,2,16,7.3,2,2,7.5,7.5
349,Jordan,4,Lo Wu,76,46.6,43.7,46.6,49.5,23.7,23.7,23.7,24.5,24.5
350,Jordan,4,Lok Ma Chau,78,46.6,43.7,46.6,49.5,23.7,23.7,23.7,24.5,24.5
351,Jordan,4,East Tsim Sha Tsui,80,4.9,3.2,2,5,3.2,2,2,3.5,3.5
352,Jordan,4,Che Kung Temple,96,11.1,5.5,2,13,5.5,2,2,5.5,5.5
353,Jordan,4,Sha Tin Wai,97,11.1,5.5,2,13,5.5,2,2,5.5,5.5
354,Jordan,4,City One,98,11.1,5.5,2,13,5.5,2,2,5.5,5.5
355,Jordan,4,Shek Mun,99,11.1,5.5,2,13,5.5,2,2,5.5,5.5
356,Jordan,4,Tai Shui Hang,100,13.3,6.5,2,15.5,6.5,2,2,6.5,6.5
357,Jordan,4,Heng On,101,13.3,6.5,2,15.5,6.5,2,2,6.5,6.5
358,Jordan,4,Ma On Shan,102,13.3,6.5,2,15.5,6.5,2,2,6.5,6.5
359,Jordan,4,Wu Kai Sha,103,13.3,6.5,2,15.5,6.5,2,2,6.5,6.5
360,Jordan,4,Austin,111,4.9,3.2,2,5,3.2,2,2,3.5,3.5
361,Jordan,4,Tsuen Wan West,114,10.9,5.7,2,13,5.7,2,2,6,6
362,Jordan,4,Kam Sheung Road,115,21,11,2,21.5,11,2,2,12.5,12.5
363,Jordan,4,Yuen Long,116,22.1,11.5,2,24,11.5,2,2,13.5,13.5
364,Jordan,4,Long Ping,117,22.1,11.5,2,24,11.5,2,2,13.5,13.5
365,Jordan,4,Tin Shui Wai,118,22.1,11.5,2,24,11.5,2,2,13.5,13.5
366,Jordan,4,Siu Hong,119,22.1,11.5,2,24,11.5,2,2,13.5,13.5
367,Jordan,4,Tuen Mun,120,22.1,11.5,2,24,11.5,2,2,13.5,13.5
368,Jordan,4,Sai Ying Pun,81,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
369,Jordan,4,HKU,82,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
370,Jordan,4,Kennedy Town,83,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
371,Jordan,4,Ho Man Tin,84,4.9,3.2,2,5,3.2,2,2,3.5,3.5
372,Jordan,4,Whampoa,85,5.9,3.2,2,6,3.2,2,2,3.5,3.5
373,Jordan,4,Ocean Park,86,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
374,Jordan,4,Wong Chuk Hang,87,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
375,Jordan,4,Lei Tung,88,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
376,Jordan,4,South Horizons,89,15.8,7.4,2,16,7.4,2,2,7.5,7.5
377,Jordan,4,Hin Keng,90,10.1,5.1,2,12,5.1,2,2,5.5,5.5
378,Jordan,4,Kai Tak,91,7.4,3.7,2,7.5,3.7,2,2,4,4
379,Jordan,4,Sung Wong Toi,92,5.9,3.2,2,6,3.2,2,2,3.5,3.5
380,Jordan,4,To Kwa Wan,93,5.9,3.2,2,6,3.2,2,2,3.5,3.5
381,Yau Ma Tei,5,Central,1,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
382,Yau Ma Tei,5,Admiralty,2,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
383,Yau Ma Tei,5,Tsim Sha Tsui,3,4.9,3.2,2,5,3.2,2,2,3.5,3.5
384,Yau Ma Tei,5,Jordan,4,4.9,3.2,2,5,3.2,2,2,3.5,3.5
385,Yau Ma Tei,5,Yau Ma Tei,5,0,0,0,0,0,0,0,0,0
386,Yau Ma Tei,5,Mong Kok,6,4.9,3.2,2,5,3.2,2,2,3.5,3.5
387,Yau Ma Tei,5,Shek Kip Mei,7,5.9,3.2,2,6,3.2,2,2,3.5,3.5
388,Yau Ma Tei,5,Kowloon Tong,8,5.9,3.2,2,6,3.2,2,2,3.5,3.5
389,Yau Ma Tei,5,Lok Fu,9,7.4,3.7,2,7.5,3.7,2,2,4,4
390,Yau Ma Tei,5,Wong Tai Sin,10,7.4,3.7,2,7.5,3.7,2,2,4,4
391,Yau Ma Tei,5,Diamond Hill,11,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
392,Yau Ma Tei,5,Choi Hung,12,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
393,Yau Ma Tei,5,Kowloon Bay,13,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
394,Yau Ma Tei,5,Ngau Tau Kok,14,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
395,Yau Ma Tei,5,Kwun Tong,15,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
396,Yau Ma Tei,5,Prince Edward,16,4.9,3.2,2,5,3.2,2,2,3.5,3.5
397,Yau Ma Tei,5,Sham Shui Po,17,5.9,3.2,2,6,3.2,2,2,3.5,3.5
398,Yau Ma Tei,5,Cheung Sha Wan,18,5.9,3.2,2,6,3.2,2,2,3.5,3.5
399,Yau Ma Tei,5,Lai Chi Kok,19,7.4,3.7,2,7.5,3.7,2,2,4,4
400,Yau Ma Tei,5,Mei Foo,20,7.4,3.7,2,7.5,3.7,2,2,4,4
401,Yau Ma Tei,5,Lai King,21,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
402,Yau Ma Tei,5,Kwai Fong,22,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
403,Yau Ma Tei,5,Kwai Hing,23,11,4.9,2,13,4.9,2,2,5,5
404,Yau Ma Tei,5,Tai Wo Hau,24,11,4.9,2,13,4.9,2,2,5,5
405,Yau Ma Tei,5,Tsuen Wan,25,11,4.9,2,13,4.9,2,2,5,5
406,Yau Ma Tei,5,Sheung Wan,26,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
407,Yau Ma Tei,5,Wan Chai,27,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
408,Yau Ma Tei,5,Causeway Bay,28,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
409,Yau Ma Tei,5,Tin Hau,29,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
410,Yau Ma Tei,5,Fortress Hill,30,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
411,Yau Ma Tei,5,North Point,31,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
412,Yau Ma Tei,5,Quarry Bay,32,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
413,Yau Ma Tei,5,Tai Koo,33,15.8,7.4,2,16,7.4,2,2,7.5,7.5
414,Yau Ma Tei,5,Sai Wan Ho,34,15.8,7.4,2,16,7.4,2,2,7.5,7.5
415,Yau Ma Tei,5,Shau Kei Wan,35,15.8,7.4,2,16,7.4,2,2,7.5,7.5
416,Yau Ma Tei,5,Heng Fa Chuen,36,15.8,7.4,2,16,7.4,2,2,7.5,7.5
417,Yau Ma Tei,5,Chai Wan,37,15.8,7.4,2,16,7.4,2,2,7.5,7.5
418,Yau Ma Tei,5,Lam Tin,38,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
419,Yau Ma Tei,5,Hong Kong,39,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
420,Yau Ma Tei,5,Kowloon,40,4.9,3.2,2,5,3.2,2,2,3.5,3.5
421,Yau Ma Tei,5,Olympic,41,4.9,3.2,2,5,3.2,2,2,3.5,3.5
422,Yau Ma Tei,5,Tsing Yi,42,11,4.9,2,13,4.9,2,2,5,5
423,Yau Ma Tei,5,Tung Chung,43,18.7,9.4,2,21,9.4,2,2,10.5,10.5
424,Yau Ma Tei,5,Yau Tong,48,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
425,Yau Ma Tei,5,Tiu Keng Leng,49,11,4.9,2,13,4.9,2,2,5,5
426,Yau Ma Tei,5,Tseung Kwan O,50,11,4.9,2,13,4.9,2,2,5,5
427,Yau Ma Tei,5,Hang Hau,51,11,4.9,2,13,4.9,2,2,5,5
428,Yau Ma Tei,5,Po Lam,52,11,4.9,2,13,4.9,2,2,5,5
429,Yau Ma Tei,5,Nam Cheong,53,5.9,3.2,2,6,3.2,2,2,3.5,3.5
430,Yau Ma Tei,5,Sunny Bay,54,15.9,7.7,2,17,7.7,2,2,8,8
431,Yau Ma Tei,5,Disneyland Resort,55,22.2,11.1,2,25.5,11.1,2,2,13.5,13.5
432,Yau Ma Tei,5,LOHAS Park,57,11,4.9,2,13,4.9,2,2,5,5
433,Yau Ma Tei,5,Hung Hom,64,5.9,2.8,2,6,2.8,2,2,3,3
434,Yau Ma Tei,5,Mong Kok East,65,5.9,2.8,2,6,2.8,2,2,3,3
435,Yau Ma Tei,5,Tai Wai,67,9.6,4.6,2,12,4.6,2,2,5,5
436,Yau Ma Tei,5,Sha Tin,68,9.6,4.6,2,12,4.6,2,2,5,5
437,Yau Ma Tei,5,Fo Tan,69,10.1,5.3,2,12.5,5.3,2,2,5.5,5.5
438,Yau Ma Tei,5,Racecourse,70,17.5,9.1,17.5,20,9.1,2,2,10.5,10.5
439,Yau Ma Tei,5,University,71,10.8,5.4,2,13.5,5.4,2,2,5.5,5.5
440,Yau Ma Tei,5,Tai Po Market,72,12.8,6.4,2,14.5,6.4,2,2,6.5,6.5
441,Yau Ma Tei,5,Tai Wo,73,12.8,6.4,2,14.5,6.4,2,2,6.5,6.5
442,Yau Ma Tei,5,Fanling,74,13.6,7.1,2,15.5,7.1,2,2,7.5,7.5
443,Yau Ma Tei,5,Sheung Shui,75,13.6,7.1,2,15.5,7.1,2,2,7.5,7.5
444,Yau Ma Tei,5,Lo Wu,76,45.4,43.1,45.4,48,23.1,23.1,23.1,24.5,24.5
445,Yau Ma Tei,5,Lok Ma Chau,78,45.4,43.1,45.4,48,23.1,23.1,23.1,24.5,24.5
446,Yau Ma Tei,5,East Tsim Sha Tsui,80,4.9,3.2,2,5,3.2,2,2,3.5,3.5
447,Yau Ma Tei,5,Che Kung Temple,96,9.8,4.9,2,12,4.9,2,2,5,5
448,Yau Ma Tei,5,Sha Tin Wai,97,9.8,4.9,2,12,4.9,2,2,5,5
449,Yau Ma Tei,5,City One,98,9.8,4.9,2,12,4.9,2,2,5,5
450,Yau Ma Tei,5,Shek Mun,99,9.8,4.9,2,12,4.9,2,2,5,5
451,Yau Ma Tei,5,Tai Shui Hang,100,12,6,2,14,6,2,2,6,6
452,Yau Ma Tei,5,Heng On,101,12,6,2,14,6,2,2,6,6
453,Yau Ma Tei,5,Ma On Shan,102,12,6,2,14,6,2,2,6,6
454,Yau Ma Tei,5,Wu Kai Sha,103,12,6,2,14,6,2,2,6,6
455,Yau Ma Tei,5,Austin,111,4.9,3.2,2,5,3.2,2,2,3.5,3.5
456,Yau Ma Tei,5,Tsuen Wan West,114,10.4,5.3,2,12.5,5.3,2,2,5.5,5.5
457,Yau Ma Tei,5,Kam Sheung Road,115,21,11,2,21.5,11,2,2,12.5,12.5
458,Yau Ma Tei,5,Yuen Long,116,22.1,11.5,2,24,11.5,2,2,13.5,13.5
459,Yau Ma Tei,5,Long Ping,117,22.1,11.5,2,24,11.5,2,2,13.5,13.5
460,Yau Ma Tei,5,Tin Shui Wai,118,22.1,11.5,2,24,11.5,2,2,13.5,13.5
461,Yau Ma Tei,5,Siu Hong,119,22.1,11.5,2,24,11.5,2,2,13.5,13.5
462,Yau Ma Tei,5,Tuen Mun,120,22.1,11.5,2,24,11.5,2,2,13.5,13.5
463,Yau Ma Tei,5,Sai Ying Pun,81,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
464,Yau Ma Tei,5,HKU,82,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
465,Yau Ma Tei,5,Kennedy Town,83,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
466,Yau Ma Tei,5,Ho Man Tin,84,4.9,3.2,2,5,3.2,2,2,3.5,3.5
467,Yau Ma Tei,5,Whampoa,85,4.9,3.2,2,5,3.2,2,2,3.5,3.5
468,Yau Ma Tei,5,Ocean Park,86,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
469,Yau Ma Tei,5,Wong Chuk Hang,87,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
470,Yau Ma Tei,5,Lei Tung,88,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
471,Yau Ma Tei,5,South Horizons,89,15.8,7.4,2,16,7.4,2,2,7.5,7.5
472,Yau Ma Tei,5,Hin Keng,90,9.6,4.6,2,12,4.6,2,2,5,5
473,Yau Ma Tei,5,Kai Tak,91,5.9,3.2,2,6,3.2,2,2,3.5,3.5
474,Yau Ma Tei,5,Sung Wong Toi,92,5.9,3.2,2,6,3.2,2,2,3.5,3.5
475,Yau Ma Tei,5,To Kwa Wan,93,4.9,3.2,2,5,3.2,2,2,3.5,3.5
476,Mong Kok,6,Central,1,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
477,Mong Kok,6,Admiralty,2,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
478,Mong Kok,6,Tsim Sha Tsui,3,5.9,3.2,2,6,3.2,2,2,3.5,3.5
479,Mong Kok,6,Jordan,4,4.9,3.2,2,5,3.2,2,2,3.5,3.5
480,Mong Kok,6,Yau Ma Tei,5,4.9,3.2,2,5,3.2,2,2,3.5,3.5
481,Mong Kok,6,Mong Kok,6,0,0,0,0,0,0,0,0,0
482,Mong Kok,6,Shek Kip Mei,7,4.9,3.2,2,5,3.2,2,2,3.5,3.5
483,Mong Kok,6,Kowloon Tong,8,5.9,3.2,2,6,3.2,2,2,3.5,3.5
484,Mong Kok,6,Lok Fu,9,5.9,3.2,2,6,3.2,2,2,3.5,3.5
485,Mong Kok,6,Wong Tai Sin,10,7.4,3.7,2,7.5,3.7,2,2,4,4
486,Mong Kok,6,Diamond Hill,11,7.4,3.7,2,7.5,3.7,2,2,4,4
487,Mong Kok,6,Choi Hung,12,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
488,Mong Kok,6,Kowloon Bay,13,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
489,Mong Kok,6,Ngau Tau Kok,14,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
490,Mong Kok,6,Kwun Tong,15,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
491,Mong Kok,6,Prince Edward,16,4.9,3.2,2,5,3.2,2,2,3.5,3.5
492,Mong Kok,6,Sham Shui Po,17,4.9,3.2,2,5,3.2,2,2,3.5,3.5
493,Mong Kok,6,Cheung Sha Wan,18,5.9,3.2,2,6,3.2,2,2,3.5,3.5
494,Mong Kok,6,Lai Chi Kok,19,5.9,3.2,2,6,3.2,2,2,3.5,3.5
495,Mong Kok,6,Mei Foo,20,7.4,3.7,2,7.5,3.7,2,2,4,4
496,Mong Kok,6,Lai King,21,7.4,3.7,2,7.5,3.7,2,2,4,4
497,Mong Kok,6,Kwai Fong,22,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
498,Mong Kok,6,Kwai Hing,23,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
499,Mong Kok,6,Tai Wo Hau,24,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
500,Mong Kok,6,Tsuen Wan,25,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
501,Mong Kok,6,Sheung Wan,26,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
502,Mong Kok,6,Wan Chai,27,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
503,Mong Kok,6,Causeway Bay,28,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
504,Mong Kok,6,Tin Hau,29,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
505,Mong Kok,6,Fortress Hill,30,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
506,Mong Kok,6,North Point,31,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
507,Mong Kok,6,Quarry Bay,32,15.8,7.4,2,16,7.4,2,2,7.5,7.5
508,Mong Kok,6,Tai Koo,33,15.8,7.4,2,16,7.4,2,2,7.5,7.5
509,Mong Kok,6,Sai Wan Ho,34,15.8,7.4,2,16,7.4,2,2,7.5,7.5
510,Mong Kok,6,Shau Kei Wan,35,15.8,7.4,2,16,7.4,2,2,7.5,7.5
511,Mong Kok,6,Heng Fa Chuen,36,15.8,7.4,2,16,7.4,2,2,7.5,7.5
512,Mong Kok,6,Chai Wan,37,15.8,7.4,2,16,7.4,2,2,7.5,7.5
513,Mong Kok,6,Lam Tin,38,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
514,Mong Kok,6,Hong Kong,39,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
515,Mong Kok,6,Kowloon,40,4.9,3.2,2,5,3.2,2,2,3.5,3.5
516,Mong Kok,6,Olympic,41,4.9,3.2,2,5,3.2,2,2,3.5,3.5
517,Mong Kok,6,Tsing Yi,42,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
518,Mong Kok,6,Tung Chung,43,18.7,9.4,2,21,9.4,2,2,10.5,10.5
519,Mong Kok,6,Yau Tong,48,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5
520,Mong Kok,6,Tiu Keng Leng,49,11,4.9,2,13,4.9,2,2,5,5
521,Mong Kok,6,Tseung Kwan O,50,11,4.9,2,13,4.9,2,2,5,5
522,Mong Kok,6,Hang Hau,51,11,4.9,2,13,4.9,2,2,5,5
523,Mong Kok,6,Po Lam,52,11,4.9,2,13,4.9,2,2,5,5
524,Mong Kok,6,Nam Cheong,53,4.9,3.2,2,5,3.2,2,2,3.5,3.5
525,Mong Kok,6,Sunny Bay,54,15.9,7.7,2,17,7.7,2,2,8,8
526,Mong Kok,6,Disneyland Resort,55,22.2,11.1,2,25.5,11.1,2,2,13.5,13.5
527,Mong Kok,6,LOHAS Park,57,11,4.9,2,13,4.9,2,2,5,5
528,Mong Kok,6,Hung Hom,64,5.9,2.8,2,6,2.8,2,2,3,3
529,Mong Kok,6,Mong Kok East,65,4.9,2.2,2,5,2.2,2,2,2.5,2.5
530,Mong Kok,6,Tai Wai,67,9.6,4.6,2,12,4.6,2,2,5,5
531,Mong Kok,6,Sha Tin,68,9.6,4.6,2,12,4.6,2,2,5,5
532,Mong Kok,6,Fo Tan,69,10.1,5.3,2,12.5,5.3,2,2,5.5,5.5
533,Mong Kok,6,Racecourse,70,17.5,9.1,17.5,20,9.1,2,2,10.5,10.5
534,Mong Kok,6,University,71,10.8,5.4,2,13.5,5.4,2,2,5.5,5.5
535,Mong Kok,6,Tai Po Market,72,12.8,6.4,2,14.5,6.4,2,2,6.5,6.5
536,Mong Kok,6,Tai Wo,73,12.8,6.4,2,14.5,6.4,2,2,6.5,6.5
537,Mong Kok,6,Fanling,74,13.6,7.1,2,15.5,7.1,2,2,7.5,7.5
538,Mong Kok,6,Sheung Shui,75,13.6,7.1,2,15.5,7.1,2,2,7.5,7.5
539,Mong Kok,6,Lo Wu,76,45.4,43.1,45.4,48,23.1,23.1,23.1,24.5,24.5
540,Mong Kok,6,Lok Ma Chau,78,45.4,43.1,45.4,48,23.1,23.1,23.1,24.5,24.5
541,Mong Kok,6,East Tsim Sha Tsui,80,5.9,3.2,2,6,3.2,2,2,3.5,3.5
542,Mong Kok,6,Che Kung Temple,96,9.8,4.9,2,12,4.9,2,2,5,5
543,Mong Kok,6,Sha Tin Wai,97,9.8,4.9,2,12,4.9,2,2,5,5
544,Mong Kok,6,City One,98,9.8,4.9,2,12,4.9,2,2,5,5
545,Mong Kok,6,Shek Mun,99,9.8,4.9,2,12,4.9,2,2,5,5
546,Mong Kok,6,Tai Shui Hang,100,12,6,2,14,6,2,2,6,6
547,Mong Kok,6,Heng On,101,12,6,2,14,6,2,2,6,6
548,Mong Kok,6,Ma On Shan,102,12,6,2,14,6,2,2,6,6
549,Mong Kok,6,Wu Kai Sha,103,12,6,2,14,6,2,2,6,6
550,Mong Kok,6,Austin,111,4.9,3.2,2,5,3.2,2,2,3.5,3.5
551,Mong Kok,6,Tsuen Wan West,114,9.2,5.1,2,10.5,5.1,2,2,5.5,5.5
552,Mong Kok,6,Kam Sheung Road,115,18.9,10,2,19.5,10,2,2,12,12
553,Mong Kok,6,Yuen Long,116,20.8,11,2,21.5,11,2,2,13,13
554,Mong Kok,6,Long Ping,117,20.8,11,2,21.5,11,2,2,13,13
555,Mong Kok,6,Tin Shui Wai,118,20.8,11,2,21.5,11,2,2,13,13
556,Mong Kok,6,Siu Hong,119,20.8,11,2,21.5,11,2,2,13,13
557,Mong Kok,6,Tuen Mun,120,20.8,11,2,21.5,11,2,2,13,13
558,Mong Kok,6,Sai Ying Pun,81,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
559,Mong Kok,6,HKU,82,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
560,Mong Kok,6,Kennedy Town,83,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
561,Mong Kok,6,Ho Man Tin,84,4.9,3.2,2,5,3.2,2,2,3.5,3.5
562,Mong Kok,6,Whampoa,85,5.9,3.2,2,6,3.2,2,2,3.5,3.5
563,Mong Kok,6,Ocean Park,86,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
564,Mong Kok,6,Wong Chuk Hang,87,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5
565,Mong Kok,6,Lei Tung,88,15.8,7.4,2,16,7.4,2,2,7.5,7.5
566,Mong Kok,6,South Horizons,89,15.8,7.4,2,16,7.4,2,2,7.5,7.5
567,Mong Kok,6,Hin Keng,90,9.6,4.6,2,12,4.6,2,2,5,5
